,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019
A.N,2.421132075,2.421132075,2.421132075,2.661946903,2.661946903,2.661946903,2.623293904,2.623293904,2.623293904,2.923309788,2.923309788,2.923309788,3.527159394,3.527159394,3.527159394,2.165162809,2.165162809,2.165162809,2.108527132,2.108527132,2.108527132,1.966061022,1.966061022,1.966061022,2.000973078,2.000973078,2.000973078,3.27027027,3.27027027,3.27027027,3.201005025,3.201005025,3.201005025,3.470431894,3.470431894,3.470431894,3.470431894,3.031573217,3.031573217,3.031573217,3.351906158,3.351906158,3.351906158,3.27520436,3.27520436,3.27520436,2.014832536,2.014832536,2.445324881,2.445324881,2.445324881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AA.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAAP.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.396965931,2.396965931,2.396965931,2.396965931,2.396965931,2.396965931,2.396965931,2.396965931,2.396965931,2.396965931,2.396965931,1.474934946,1.474934946,1.474934946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AABA.O,2.783258798,2.783258798,2.783258798,3.105089242,3.105089242,3.105089242,3.437628001,3.437628001,3.437628001,3.370760065,3.370760065,3.370760065,2.674912442,2.674912442,2.674912442,3.016660572,3.016660572,3.016660572,2.81164556,2.81164556,2.81164556,3.033846448,3.033846448,3.033846448,2.672749146,2.672749146,2.672749146,3.056060655,3.056060655,3.056060655,3.132023546,3.132023546,3.132023546,2.833203505,2.833203505,2.833203505,2.833203505,2.859572241,2.859572241,2.859572241,3.253864832,3.253864832,3.253864832,3.036079636,3.036079636,3.036079636,2.762407302,2.762407302,4.381160132,4.381160132,4.381160132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAC.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AACC.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784818555,0.784818555,0.784818555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAMC.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAME.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAN.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.558497242,5.558497242,5.558497242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAOI.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935626221,0.935626221,0.935626221,0.935626221,0.935626221,0.935626221,0,0,0,0,0,1.53442546,1.53442546,1.53442546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAON.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.310309148,2.310309148,2.310309148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAP.N,1.324273953,1.324273953,1.324273953,1.260503836,1.260503836,1.260503836,1.333440737,1.333440737,1.333440737,1.366404202,1.366404202,1.366404202,1.28757383,1.28757383,1.28757383,1.191776005,1.191776005,1.191776005,1.159870958,1.159870958,1.159870958,1.204499897,1.204499897,1.204499897,1.149466816,1.149466816,1.149466816,1.12481542,1.12481542,1.12481542,1.122783654,1.122783654,1.122783654,1.127512552,1.127512552,1.127512552,1.127512552,1.048423699,1.048423699,1.048423699,1.18727148,1.18727148,1.18727148,1.206421264,1.206421264,1.206421264,1.238164541,1.238164541,1.244004035,1.244004035,1.244004035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAPC.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAPL.O,2.461680386,2.461680386,2.461680386,2.382801382,2.382801382,2.382801382,2.461857319,2.461857319,2.461857319,2.110917712,2.110917712,2.110917712,1.88076963,1.88076963,1.88076963,2.545010308,2.545010308,2.545010308,2.644206395,2.644206395,2.644206395,2.308032283,2.308032283,2.308032283,2.011292346,2.011292346,2.011292346,1.846060097,1.846060097,1.846060097,1.931886381,1.931886381,1.931886381,1.746081388,1.746081388,1.746081388,1.746081388,1.608437612,1.608437612,1.608437612,1.582656688,1.582656688,1.582656688,1.58296916,1.58296916,1.58296916,1.571173624,1.571173624,1.495848685,1.495848685,1.495848685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAT.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAU.A,0,30.851217,30.851217,0,30.851217,30.851217,0,30.851217,30.851217,0,30.851217,30.851217,0,30.851217,30.851217,0,30.851217,30.851217,0,30.851217,30.851217,0,30.851217,30.851217,45.93764434,45.93764434,45.93764434,0,45.93764434,45.93764434,0,45.93764434,45.93764434,0,45.93764434,45.93764434,45.93764434,54.9964608,54.9964608,54.9964608,54.9964608,54.9964608,54.9964608,54.9964608,54.9964608,54.9964608,54.9964608,54.9964608,19.35808033,19.35808033,19.35808033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAV.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.180796442,1.180796442,1.180796442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAWW.O,3.730329492,3.730329492,3.730329492,4.055172511,4.055172511,4.055172511,3.881552117,3.881552117,3.881552117,3.946962814,3.946962814,3.946962814,4.5182128,4.5182128,4.5182128,2.193684339,2.193684339,2.193684339,2.324051586,2.324051586,2.324051586,2.778365575,2.778365575,2.778365575,2.703775976,2.703775976,2.703775976,2.603198527,2.603198527,2.603198527,2.407209234,2.407209234,2.407209234,2.39963227,2.39963227,2.39963227,2.39963227,1.444441184,1.444441184,1.444441184,1.475612463,1.475612463,1.475612463,1.652694715,1.652694715,1.652694715,1.618614859,1.618614859,1.92976867,1.92976867,1.92976867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAXN.O,8.360444315,8.360444315,8.360444315,8.048603479,8.048603479,8.048603479,7.199746068,7.199746068,7.199746068,4.756789135,4.756789135,4.756789135,6.23038252,6.23038252,6.23038252,8.254236949,8.254236949,8.254236949,6.865470889,6.865470889,6.865470889,7.518339019,7.518339019,7.518339019,6.890374958,6.890374958,6.890374958,7.00226711,7.00226711,7.00226711,5.107942304,5.107942304,5.107942304,4.291423813,4.291423813,4.291423813,4.291423813,3.885497769,3.885497769,3.885497769,4.655420768,4.655420768,4.655420768,3.866426431,3.866426431,3.866426431,3.644932904,3.644932904,4.365398421,4.365398421,4.365398421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABAX.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.640891153,7.640891153,7.640891153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB.N,1.521307173,1.521307173,1.521307173,1.574282821,1.574282821,1.574282821,1.632568263,1.632568263,1.632568263,1.688663283,1.688663283,1.688663283,1.730502778,1.730502778,1.730502778,1.769393961,1.769393961,1.769393961,1.699747018,1.699747018,1.699747018,1.614532183,1.614532183,1.614532183,1.514398375,1.514398375,1.514398375,1.342855481,1.342855481,1.342855481,1.377364846,1.377364846,1.377364846,1.343462397,1.343462397,1.343462397,1.343462397,1.436326309,1.436326309,1.436326309,1.617700399,1.617700399,1.617700399,1.378970613,1.378970613,1.378970613,1.440445394,1.440445394,1.475809002,1.475809002,1.475809002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABBV.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.185044166,2.185044166,2.185044166,0,2.185044166,2.185044166,0,2.185044166,2.185044166,0,0,0,0,1.247074784,1.247074784,1.247074784,0,0,0,0,0,0,2.036318726,2.036318726,2.265938607,2.265938607,2.265938607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABC.N,1.061483505,1.061483505,1.061483505,1.058808503,1.058808503,1.058808503,1.06219231,1.06219231,1.06219231,1.064214239,1.064214239,1.064214239,1.050017142,1.050017142,1.050017142,1.072774034,1.072774034,1.072774034,1.07856999,1.07856999,1.07856999,1.089737966,1.089737966,1.089737966,1.084996645,1.084996645,1.084996645,1.081659139,1.081659139,1.081659139,1.101111217,1.101111217,1.101111217,1.11126538,1.11126538,1.11126538,1.11126538,1.033394656,1.033394656,1.033394656,1.057904714,1.057904714,1.057904714,1.063091251,1.063091251,1.063091251,1.020002898,1.020002898,0.979728801,0.979728801,0.979728801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABCB.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABCD.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.393239796,1.393239796,1.393239796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABCO.O,0.810847367,0.810847367,0.810847367,0.831936842,0.831936842,0.831936842,0.925703473,0.925703473,0.925703473,0.838904222,0.838904222,0.838904222,0.931695046,0.931695046,0.931695046,0.854338291,0.854338291,0.854338291,0.854342986,0.854342986,0.854342986,0.833647725,0.833647725,0.833647725,0.768730868,0.768730868,0.768730868,0.822901477,0.822901477,0.822901477,0.815380546,0.815380546,0.815380546,0.882917541,0.882917541,0.882917541,0.882917541,0.925241813,0.925241813,0.925241813,0.933620297,0.933620297,0.933620297,1.026920034,1.026920034,1.026920034,1.017151217,1.017151217,0.945900542,0.945900542,0.945900542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABCW.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABDC.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABEO.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253582742,0.253582742,0.253582742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABER.O,1.623229371,1.623229371,1.623229371,0,1.623229371,1.623229371,0,1.623229371,1.623229371,0,1.623229371,1.623229371,2.807763178,2.807763178,2.807763178,0,2.807763178,2.807763178,0,2.807763178,2.807763178,0,2.807763178,2.807763178,2.353530029,2.353530029,2.353530029,0,2.353530029,2.353530029,0,2.353530029,2.353530029,0,2.353530029,2.353530029,2.353530029,3.591292541,3.591292541,3.591292541,3.591292541,3.591292541,3.591292541,3.591292541,3.591292541,3.591292541,3.591292541,3.591292541,1.592229336,1.592229336,1.592229336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABEV.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062444885,1.062444885,1.062444885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABG.N,1.193329432,1.193329432,1.193329432,1.260213144,1.260213144,1.260213144,1.310933759,1.310933759,1.310933759,1.465383811,1.465383811,1.465383811,1.362057448,1.362057448,1.362057448,1.455940131,1.455940131,1.455940131,1.459274729,1.459274729,1.459274729,1.477453068,1.477453068,1.477453068,1.379050016,1.379050016,1.379050016,1.443680592,1.443680592,1.443680592,1.504235493,1.504235493,1.504235493,1.339328537,1.339328537,1.339328537,1.339328537,1.245481691,1.245481691,1.245481691,1.212953737,1.212953737,1.212953737,1.203998311,1.203998311,1.203998311,1.319652121,1.319652121,1.264939728,1.264939728,1.264939728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABGB.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABIL.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABIO.O,0.611370815,0.611370815,0.611370815,2.501963971,2.501963971,2.501963971,1.313087754,1.313087754,1.313087754,4.640048642,4.640048642,4.640048642,5.039537713,5.039537713,5.039537713,11.47363552,11.47363552,11.47363552,11.0420082,11.0420082,11.0420082,10.77018634,10.77018634,10.77018634,6.018487395,6.018487395,6.018487395,3.546814044,3.546814044,3.546814044,7.795816733,7.795816733,7.795816733,9.210287443,9.210287443,9.210287443,9.210287443,8.23872679,8.23872679,8.23872679,7.915824916,7.915824916,7.915824916,6.786389414,6.786389414,6.786389414,11.41608392,11.41608392,9.983606557,9.983606557,9.983606557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABLX.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABM.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABMD.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.309764932,4.309764932,4.309764932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABR.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABR_A.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABR_B.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABR_C.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABT.N,1.47021172,1.47021172,1.47021172,1.529947271,1.529947271,1.529947271,1.629941454,1.629941454,1.629941454,1.709914969,1.709914969,1.709914969,1.786575015,1.786575015,1.786575015,1.16512632,1.16512632,1.16512632,1.355773334,1.355773334,1.355773334,1.247919724,1.247919724,1.247919724,1.292837905,1.292837905,1.292837905,1.372829643,1.372829643,1.372829643,1.523503011,1.523503011,1.523503011,1.498279125,1.498279125,1.498279125,1.498279125,1.535427902,1.535427902,1.535427902,1.525214372,1.525214372,1.525214372,1.533690173,1.533690173,1.533690173,1.674093137,1.674093137,2.358659639,2.358659639,2.358659639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABTX.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABUS.O,0,0,0,0,0,0,0,0,0,0,0,0,3.808207546,3.808207546,3.808207546,0,0,0,0,0,0,0,0,0,2.201673873,2.201673873,2.201673873,1.975689196,1.975689196,1.975689196,1.920179154,1.920179154,1.920179154,1.953225076,1.953225076,1.953225076,1.953225076,1.688315055,1.688315055,1.688315055,1.636662301,1.636662301,1.636662301,1.453536236,1.453536236,1.453536236,0.978459677,0.978459677,4.678082079,4.678082079,4.678082079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABV.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABV_C.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACA.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAD.O,5.644919012,5.644919012,5.644919012,4.222367961,4.222367961,4.222367961,3.258215514,3.258215514,3.258215514,3.725341028,3.725341028,3.725341028,3.295913511,3.295913511,3.295913511,3.119335793,3.119335793,3.119335793,2.951170672,2.951170672,2.951170672,2.657351154,2.657351154,2.657351154,6.351569055,6.351569055,6.351569055,7.582342401,7.582342401,7.582342401,6.896754666,6.896754666,6.896754666,5.736152286,5.736152286,5.736152286,5.736152286,5.182319546,5.182319546,5.182319546,4.101818747,4.101818747,4.101818747,3.221153846,3.221153846,3.221153846,3.891718699,3.891718699,18.24949563,18.24949563,18.24949563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACAM.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
