,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019
NXEO.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025261347,0,0,-0.032308318,0,0,-0.038106169,0,0,-0.066391202,0,0,-0.135956639,0,0,0,0,0,-0.893673731,0,0,0,0,0,-0.403961745,0,0,-0.438555566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307509284,0,0,0,0
NXEOU.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025261347,0,0,-0.032308318,0,0,-0.038106169,0,0,-0.066391202,0,0,-0.135956639,0,0,0,0,0,-0.893673731,0,0,0,0,0,-0.403961745,0,0,-0.438555566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307509284,0,0,0,0
NXGN.O,21.45024872,0,0,4.232678685,0,0,8.871314708,0,0,13.84145696,0,0,17.51970464,0,0,3.838705786,0,0,7.992759478,0,0,12.97408227,0,0,17.88620719,0,0,4.873878165,0,0,9.926679507,0,0,14.76682485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.672551836,0,0,0,0,0,0,0,0,2.352632146,0,0,3.531082193,0,0,1.156156089,0,0,2.223997092,0,0,3.725345328,0,0,5.994701011,0,0,1.411566324,0,0,3.273693684,0,0,4.917491786,0,0,1.141316903,0,0,-0.124919874,0,0,0.661597064,0,0,2.782425999,0,0,0,0,0,0.809028895,0,0,2.415928191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXK.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXM.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXPI.O,0,0,0,0,0,0,0,0,0,0,0,0,-1.757894737,0,0,-4.120386958,0,0,-8.727856305,0,0,0,0,0,-5.591661557,0,0,2.430149448,0,0,3.511499838,0,0,7.808340728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.762317064,0,0,0,0,0,0,0,0,3.823105515,0,0,5.400372439,0,0,1.700417375,0,0,4.156044805,0,0,6.134486827,0,0,8.079748164,0,0,-1.537908732,0,0,2.565977531,0,0,7.337748344,0,0,9.191663655,0,0,-1.538848184,0,0,-1.613821537,0,0,-1.251319751,0,0,0,0,0,5.380112137,0,0,5.580513539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.688672415,0,0,0,0
NXRT.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.680337743,0,0,-0.956175989,0,0,-1.045349465,0,0,-1.294431864,0,0,-0.001554948,0,0,1.544377407,0,0,2.334240884,0,0,0,0,0,-0.346223852,0,0,0.355205161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145178281,0,0,0,0
NXST.O,-11.6917012,0,0,0.974536765,0,0,0.765712021,0,0,-2.164920352,0,0,-2.024048209,0,0,-0.60072879,0,0,-2.174508726,0,0,-2.621630694,0,0,-0.296966038,0,0,-1.065192408,0,0,-1.533100565,0,0,-2.557354863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.68720102,0,0,0,0,0,0,0,0,1.018911521,0,0,-0.169231447,0,0,0.63593101,0,0,1.555355508,0,0,2.827486888,0,0,4.916321617,0,0,0.778173989,0,0,2.026218022,0,0,3.085232055,0,0,4.781677908,0,0,1.165824551,0,0,2.477832304,0,0,2.988121947,0,0,0,0,0,0.115337846,0,0,0.959034668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.355963282,0,0,0,0
NXTC.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.28866812,0,0,0,0
NXTD.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-673.1374181,0,0,-39.44912802,0,0,-420.0324883,0,0,-183.9610067,0,0,-355.170954,0,0,-71.72737436,0,0,-182.0289108,0,0,-272.6954222,0,0,-297.2619633,0,0,-126.5854715,0,0,-155.7199308,0,0,-54.2912255,0,0,0,0,0,-2.049362752,0,0,-4.661945065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.43128836,0,0,0,0
