,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019
A.N,14.96932515,0,0,-137.037037,0,0,0,0,0,0,0,0,542.8571429,0,0,4.819277108,0,0,15.76576577,0,0,12.69487751,0,0,1.156069364,0,0,2.525252525,0,0,14.19213974,0,0,2.165087957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.54650048,0,0,0,0,0,0,0,0,15.20661157,0,0,15.71594878,0,0,-2.094240838,0,0,11.40583554,0,0,14.26024955,0,0,21.98142415,0,0,9.734513274,0,0,9.090909091,0,0,12.46290801,0,0,8.75,0,0,13.38028169,0,0,17.37451737,0,0,14.50381679,0,0,0,0,0,12.95336788,0,0,13.54166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5961945,0,0,0,0
AA.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.14563107,0,0,54.31235431,0,0,67.24511931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.31578947,0,0,31.90839695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.46023795,0,0,0,0
AAAP.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AABA.O,37.92213978,0,0,23.21402002,0,0,28.58487632,0,0,28.8731269,0,0,26.59693673,0,0,13.66902298,0,0,18.25028234,0,0,18.06983172,0,0,15.10915315,0,0,18.81914556,0,0,18.86748511,0,0,17.6704952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.93430516,0,0,0,0,0,0,0,0,9.842978914,0,0,10.02589614,0,0,1.325567067,0,0,2.064031742,0,0,35.12110676,0,0,34.90075058,0,0,0,0,0,85.49978133,0,0,-1373.03432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.48798178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAC.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.09034268,0,0,0,0,0,0,0,0,32.26311668,0,0,29.18841955,0,0,42.23901099,0,0,44.57706279,0,0,43.38275673,0,0,28.64028696,0,0,38.82794457,0,0,37.59703295,0,0,35.78171935,0,0,36.43015014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AACC.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAL.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.17241379,0,0,0,0,0,2.636916836,0,0,20.81367925,0,0,13.61058601,0,0,10.2739726,0,0,1.166489926,0,0,0.976709241,0,0,0.960878518,0,0,-64.86135182,0,0,37.33213966,0,0,36.7816092,0,0,37.1676757,0,0,0,0,0,35.89041096,0,0,37.37922705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05307856,0,0,0,0
AAMC.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547255944,0,0,0.441194525,0,0,0.765457908,0,0,0.836299216,0,0,0.735029555,0,0,1.006450842,0,0,0.920527769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAME.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.71153089,0,0,0,0,0,0,0,0,2.058793404,0,0,1.641977512,0,0,17.42195368,0,0,14.24962102,0,0,11.72181716,0,0,9.665579119,0,0,31.58415842,0,0,22.36968648,0,0,23.18475917,0,0,23.12543798,0,0,34.73837209,0,0,34.27582227,0,0,37.17073171,0,0,0,0,0,0,0,0,32.58977149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAN.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.49688465,0,0,0,0,0,0,0,0,35.03967544,0,0,34.76102941,0,0,36.84895404,0,0,36.92912538,0,0,35.81987173,0,0,35.7186288,0,0,36.73005268,0,0,36.85013785,0,0,36.22971915,0,0,36.32272898,0,0,37.67935982,0,0,37.38960043,0,0,36.79177367,0,0,0,0,0,35.49011776,0,0,35.79982524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.20186833,0,0,0,0
AAOI.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.72727273,0,0,5.203405866,0,0,4.962845011,0,0,4.439982151,0,0,0,0,0,2.432870788,0,0,6.250722126,0,0,3.357808023,0,0,0,0,0,0,0,0,-207.1880079,0,0,0,0,0,15.58674231,0,0,15.16919284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAON.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0621432,0,0,0,0,0,0,0,0,32.79853777,0,0,33.30195047,0,0,31.26180978,0,0,33.14081929,0,0,34.34925222,0,0,35.29584151,0,0,37.53068055,0,0,37.90066141,0,0,36.42481721,0,0,35.90041913,0,0,36.49879532,0,0,35.99969459,0,0,32.3879202,0,0,0,0,0,29.67373348,0,0,29.98075353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.89567207,0,0,0,0
AAP.N,37.47228731,0,0,37.55463177,0,0,37.75678926,0,0,37.82691775,0,0,37.36363531,0,0,38.08362566,0,0,38.03702307,0,0,37.85031425,0,0,37.87812694,0,0,37.84746445,0,0,37.62551783,0,0,37.60552163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.88076414,0,0,0,0,0,0,0,0,37.10348906,0,0,37.45861258,0,0,36.53372744,0,0,37.12244107,0,0,37.05898812,0,0,36.80204865,0,0,37.98771578,0,0,37.45672889,0,0,37.438029,0,0,37.12238739,0,0,37.76407933,0,0,38.93093091,0,0,38.11463662,0,0,0,0,0,35.02765357,0,0,35.4535585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.66748069,0,0,0,0
AAPC.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAPL.O,29.89122553,0,0,29.72854641,0,0,29.99501744,0,0,29.70762269,0,0,28.55711423,0,0,29.0037831,0,0,26.57334699,0,0,25.79707929,0,0,24.41747573,0,0,24.60128092,0,0,24.40900208,0,0,24.06154088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.16005236,0,0,0,0,0,0,0,0,26.20963711,0,0,26.15491975,0,0,26.184426,0,0,26.11095252,0,0,26.10744805,0,0,26.12605875,0,0,26.17955439,0,0,26.49371801,0,0,26.42681844,0,0,26.36833759,0,0,25.27977862,0,0,25.41133927,0,0,25.43713403,0,0,0,0,0,26.00909843,0,0,25.58666118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34218071,0,0,0,0
AAT.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAU.A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAV.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8654447,0,0,0,0,0,53.35880514,0,0,37.74371186,0,0,28.94847128,0,0,28.01061008,0,0,66.77131527,0,0,42.9098778,0,0,26.61425972,0,0,27.63410669,0,0,0,0,0,0,0,0,0,0,0,27.64962754,0,0,27.76307318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAWW.O,45.54485987,0,0,39.19498687,0,0,39.6973142,0,0,38.41487656,0,0,38.63138216,0,0,37.63151547,0,0,42.56534039,0,0,41.20670679,0,0,38.67444554,0,0,37.30073115,0,0,37.69018104,0,0,37.88615013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8096456,0,0,0,0,0,0,0,0,14.68070758,0,0,20.22797101,0,0,38.67479056,0,0,-181.3656125,0,0,-19.67012346,0,0,-14.15761203,0,0,19.38446265,0,0,25.55104783,0,0,14.08712303,0,0,0,0,0,42.83980583,0,0,26.82676519,0,0,60.28082819,0,0,0,0,0,94.04761905,0,0,22.41766096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.51785864,0,0,0,0
AAXN.O,47.61856754,0,0,0,0,0,0,0,0,0,0,0,101.2035011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.56776557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.82221829,0,0,0,0,0,0,0,0,32.1899041,0,0,34.92188057,0,0,30.59762587,0,0,34.69479354,0,0,36.8663006,0,0,38.35535886,0,0,32.53745318,0,0,33.96516648,0,0,44.74419645,0,0,43.62998784,0,0,34.1634981,0,0,37.31382744,0,0,50.15015015,0,0,0,0,0,17.56659467,0,0,14.98015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.917591802,0,0,0,0
AB.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.85317836,0,0,0,0,0,0,0,0,12.128582,0,0,10.97831232,0,0,12.5981968,0,0,12.04946682,0,0,11.85779521,0,0,11.05043856,0,0,11.68436144,0,0,11.52181089,0,0,11.94544974,0,0,11.4448136,0,0,9.135968069,0,0,10.47636019,0,0,10.47344161,0,0,0,0,0,11.58941731,0,0,12.25451528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.43795054,0,0,0,0
ABAX.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.22140178,0,0,0,0,0,0,0,0,35.12791853,0,0,35.35523857,0,0,37.01576276,0,0,36.65455912,0,0,35.81257271,0,0,37.04073603,0,0,36.31646031,0,0,36.34606298,0,0,34.49733928,0,0,34.09124653,0,0,35.67961165,0,0,36.04885857,0,0,36.15018723,0,0,0,0,0,35.22308637,0,0,35.28028028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABB.N,24.76759628,0,0,26.03036876,0,0,27.4691358,0,0,24.9924812,0,0,24.2961165,0,0,29.08827786,0,0,29.50819672,0,0,28.4992785,0,0,27.21925134,0,0,28.97959184,0,0,29.50890917,0,0,29.00785569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.83689422,0,0,0,0,0,0,0,0,28.47662142,0,0,27.59468765,0,0,28.55329949,0,0,30.51325437,0,0,32.00272944,0,0,30.85215606,0,0,28.50061958,0,0,29.01706886,0,0,28.48126233,0,0,27.74647887,0,0,27.53424658,0,0,26.45502646,0,0,27.51992499,0,0,0,0,0,21.48760331,0,0,25.38975501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.67248702,0,0,0,0
ABBV.N,0,0,0,0,0,0,0,0,0,0,0,0,22.07952954,0,0,0,0,0,0,0,0,0,0,0,13.60628619,0,0,0,0,0,0,0,0,1.517423626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.860262009,0,0,0,0,0,0,0,0,22.93860776,0,0,22.58064516,0,0,23.79471229,0,0,23.57484369,0,0,24.13388139,0,0,25.11608274,0,0,26.79083095,0,0,22.31620039,0,0,23.17305656,0,0,22.58841234,0,0,23.76126126,0,0,23.45041322,0,0,22.49405369,0,0,0,0,0,17.97698945,0,0,18.3149358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.428516452,0,0,0,0
ABC.N,38.3895195,0,0,38.60000437,0,0,38.40024201,0,0,37.90001659,0,0,37.88761689,0,0,38.20117792,0,0,38.060792,0,0,38.05868375,0,0,38.04561142,0,0,38.09995796,0,0,38.10004227,0,0,38.13846896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.43299424,0,0,0,0,0,0,0,0,39.14333966,0,0,40.15037758,0,0,65.39068192,0,0,46.34528066,0,0,55.43069154,0,0,57.82325653,0,0,0,0,0,0,0,0,0,0,0,149.2020762,0,0,0,0,0,-32.37557635,0,0,-6.793795505,0,0,0,0,0,31.91403819,0,0,31.10015867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.23971759,0,0,0,0
ABCB.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.54051565,0,0,0,0,0,0,0,0,33.03876136,0,0,31.68617548,0,0,31.96447486,0,0,33.20633891,0,0,32.11684114,0,0,31.10399431,0,0,32.71311419,0,0,32.09444956,0,0,32.06361323,0,0,28.01529677,0,0,33.20861125,0,0,32.79624593,0,0,32.6652681,0,0,0,0,0,32.56288456,0,0,31.69571863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.10891808,0,0,0,0
ABCD.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.96685083,0,0,0,0,0,0,0,0,0.893098782,0,0,2.676715177,0,0,0,0,0,5.243445693,0,0,5.388813097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABCO.O,32.03102739,0,0,34.29557578,0,0,34.30564363,0,0,34.29777595,0,0,34.3006551,0,0,35.90566564,0,0,35.90558637,0,0,35.90135729,0,0,34.89611465,0,0,37.49367516,0,0,37.49824018,0,0,39.44540603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.61493599,0,0,0,0,0,0,0,0,0,0,0,43.97324572,0,0,45.42281349,0,0,47.12793734,0,0,38.42823843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.38932633,0,0,37.13117355,0,0,19.96415356,0,0,0,0,0,-3.82461701,0,0,-10.98528842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABCW.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219925225,0,0,0,0,0,0,0,0,0,0,0,-960.1193807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABDC.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14934476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABEO.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABER.O,46.20788025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.61623343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.13662638,0,0,0,0,0,0,0,0,0,0,0,883.8685586,0,0,47.14638971,0,0,40.25796064,0,0,41.82999321,0,0,56.54467286,0,0,-7.279003452,0,0,398.9542484,0,0,201.546003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABEV.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.28062006,0,0,0,0,0,0,0,0,21.93026841,0,0,17.87649127,0,0,17.52786864,0,0,14.37315398,0,0,13.37741493,0,0,13.96517406,0,0,24.30772902,0,0,16.79132447,0,0,18.48903177,0,0,22.00758172,0,0,10.41312219,0,0,10.00031975,0,0,-2.68100519,0,0,0,0,0,12.87904729,0,0,11.23934373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.59155464,0,0,0,0
ABG.N,0,0,0,35,0,0,37.41496599,0,0,34.47098976,0,0,37.46898263,0,0,38.7755102,0,0,38.78116343,0,0,38.69158879,0,0,38.28382838,0,0,38.35616438,0,0,38.53820598,0,0,38.30227743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.50937734,0,0,0,0,0,0,0,0,38.46794338,0,0,38.8384755,0,0,38.83495146,0,0,38.73303167,0,0,38.77675841,0,0,38.79781421,0,0,38.52739726,0,0,38.69426752,0,0,38.30606352,0,0,38.03950256,0,0,38.17097416,0,0,38.003663,0,0,37.78744562,0,0,0,0,0,35.96986817,0,0,36.99808795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.26690391,0,0,0,0
ABGB.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABIL.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.87844255,0,0,17.32633279,0,0,17.16987504,0,0,17.17022441,0,0,17.00607561,0,0,124.1516966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABIO.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABLX.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABM.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.36245955,0,0,0,0,0,0,0,0,35.75197889,0,0,35.14234875,0,0,42.47292896,0,0,42.36252546,0,0,41.61566707,0,0,39.22829582,0,0,1.666666667,0,0,25.77319588,0,0,9.420289855,0,0,25.27624309,0,0,-2.255639098,0,0,13.55932203,0,0,-28.125,0,0,0,0,0,26.81818182,0,0,32.72214386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.350057013,0,0,0,0
ABMD.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.95955403,0,0,0,0,0,0,0,0,21.79110738,0,0,13.82180539,0,0,0,0,0,20.87667162,0,0,9.632160068,0,0,-295.2303146,0,0,41.51317092,0,0,40.97392665,0,0,40.4770779,0,0,42.05929706,0,0,39.74329055,0,0,39.75553773,0,0,39.95999161,0,0,0,0,0,-10.60014205,0,0,6.637395135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64945322,0,0,0,0
ABR.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.167370169,0,0,0,0
ABR_A.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.167370169,0,0,0,0
ABR_B.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.167370169,0,0,0,0
