,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019
ABAX.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.65071899,0,0,0,0,0,0,0,0,11.52122006,0,0,12.10158841,0,0,15.66863955,0,0,16.13685664,0,0,15.85985757,0,0,20.15469439,0,0,20.01318516,0,0,20.89304543,0,0,21.02370616,0,0,21.42977876,0,0,18.6182751,0,0,19.29667607,0,0,19.67636966,0,0,0,0,0,14.52332727,0,0,15.28109844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABB.N,11.97868928,0,0,12.72021085,0,0,12.33139381,0,0,13.72753321,0,0,12.63091681,0,0,9.027978079,0,0,10.40187496,0,0,11.42793396,0,0,11.5704834,0,0,10.84265651,0,0,11.97323305,0,0,11.67438637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.836689038,0,0,0,0,0,0,0,0,9.683347006,0,0,8.530873638,0,0,7.243163341,0,0,7.93957581,0,0,8.916700583,0,0,8.732111474,0,0,8.427819988,0,0,8.48758465,0,0,8.605510881,0,0,6.989656436,0,0,8.085537138,0,0,6.857659831,0,0,7.501509966,0,0,0,0,0,11.07715814,0,0,9.854059357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.066589545,0,0,0,0
ABBV.N,0,0,0,0,0,0,0,0,0,0,0,0,41.86179085,0,0,0,0,0,0,0,0,0,0,0,30.92467067,0,0,0,0,0,0,0,0,18.36762776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.69096844,0,0,0,0,0,0,0,0,26.92448278,0,0,26.89728579,0,0,26.75871137,0,0,27.24206976,0,0,21.67080232,0,0,9.909819639,0,0,25.1984127,0,0,26.4764622,0,0,25.72452761,0,0,26.06850693,0,0,26.45182947,0,0,27.77598711,0,0,27.65629976,0,0,0,0,0,28.12786785,0,0,29.21673342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.37443898,0,0,0,0
ABC.N,0.773379491,0,0,1.048535281,0,0,1.19591534,0,0,1.142839594,0,0,1.136592968,0,0,1.26623803,0,0,1.388630426,0,0,1.373630063,0,0,1.318430455,0,0,1.303706056,0,0,1.527468654,0,0,1.511649713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.557750313,0,0,0,0,0,0,0,0,1.152947765,0,0,0.969789766,0,0,0.544800616,0,0,0.814491674,0,0,0.629882201,0,0,0.647583552,0,0,-0.223581797,0,0,-0.664734629,0,0,-0.097019223,0,0,0.307754083,0,0,-0.435426734,0,0,1.125179148,0,0,1.255333069,0,0,0,0,0,1.106246086,0,0,1.428011943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874034888,0,0,0,0
ABCB.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABCD.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98.86846303,0,0,0,0,0,0,0,0,-15.86300481,0,0,-18.86393835,0,0,-32.78635779,0,0,-22.04150142,0,0,-15.78268045,0,0,-16.09416778,0,0,-16.08147183,0,0,-7.972433805,0,0,-5.39061356,0,0,-7.777394425,0,0,-3.275524143,0,0,2.295280244,0,0,4.065429917,0,0,0,0,0,5.904920767,0,0,9.934234659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABCO.O,13.71114777,0,0,11.24102781,0,0,2.741988768,0,0,5.520722605,0,0,7.271344585,0,0,10.74556142,0,0,10.73082227,0,0,9.823474178,0,0,9.954522843,0,0,7.623503509,0,0,8.40178759,0,0,10.39975988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.165840426,0,0,0,0,0,0,0,0,0,0,0,14.18750205,0,0,17.13900624,0,0,14.48283009,0,0,13.5022321,0,0,0,0,0,-5.579687978,0,0,4.319863029,0,0,6.673171665,0,0,-6.741866967,0,0,15.41734127,0,0,14.49224162,0,0,18.89731342,0,0,0,0,0,18.89801017,0,0,16.65113287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABCW.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABDC.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABEO.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-248.9327884,0,0,0,0,0,0,0,0,272.8191489,0,0,192.0666014,0,0,-475.4807692,0,0,-3001.758242,0,0,-2211.86686,0,0,-2961.513514,0,0,-731.0077519,0,0,-1089.814815,0,0,-1442.424242,0,0,-1731.442308,0,0,-2548.93617,0,0,-2789.755011,0,0,-2761.453397,0,0,0,0,0,-2708.602151,0,0,-3294.540943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1862.174783,0,0,0,0
ABER.O,18.04684679,0,0,0,0,0,0,0,0,0,0,0,-26.00260111,0,0,0,0,0,0,0,0,0,0,0,6.707769531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.98890597,0,0,0,0,0,0,0,0,0,0,0,67.38192573,0,0,11.51992343,0,0,12.89233385,0,0,17.44150741,0,0,18.13523952,0,0,3.549378606,0,0,0.962508713,0,0,1.466751963,0,0,-1.603318493,0,0,-20.14596738,0,0,-21.82338002,0,0,-9.235426848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
