,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019
O.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.96116575,0,0,0,0,0,0,0,0,32.20487727,0,0,31.64066163,0,0,26.17343347,0,0,26.70595134,0,0,28.26271409,0,0,29.13107054,0,0,27.37546938,0,0,26.747256,0,0,26.55864732,0,0,27.83730828,0,0,26.38703784,0,0,27.23211714,0,0,26.93832981,0,0,0,0,0,29.87501049,0,0,28.46797449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.45801822,0,0,0,0
O_F.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.96116575,0,0,0,0,0,0,0,0,32.20487727,0,0,31.64066163,0,0,26.17343347,0,0,26.70595134,0,0,28.26271409,0,0,29.13107054,0,0,27.37546938,0,0,26.747256,0,0,26.55864732,0,0,27.83730828,0,0,26.38703784,0,0,27.23211714,0,0,26.93832981,0,0,0,0,0,29.87501049,0,0,28.46797449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.45801822,0,0,0,0
OA.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.491355218,0,0,0,0,0,0,0,0,7.147343394,0,0,11.66011506,0,0,6.716920537,0,0,0,0,0,5.964289107,0,0,6.38264355,0,0,6.448917968,0,0,1.6987769,0,0,3.400866508,0,0,0,0,0,6.55849924,0,0,7.844925084,0,0,7.163378507,0,0,0,0,0,6.082949309,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OABC.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OACQ.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OACQU.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OAK.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4602.206466,0,0,0,0,0,0,0,0,2977.22339,0,0,3186.265275,0,0,3809.413569,0,0,3095.332152,0,0,1551.258257,0,0,1122.031626,0,0,2524.683681,0,0,944.5985573,0,0,-523.6948369,0,0,-759.2491518,0,0,32.68026249,0,0,41.69759831,0,0,47.47497087,0,0,0,0,0,55.8837647,0,0,49.5078169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.51504496,0,0,0,0
OAK_A.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4602.206466,0,0,0,0,0,0,0,0,2977.22339,0,0,3186.265275,0,0,3809.413569,0,0,3095.332152,0,0,1551.258257,0,0,1122.031626,0,0,2524.683681,0,0,944.5985573,0,0,-523.6948369,0,0,-759.2491518,0,0,32.68026249,0,0,41.69759831,0,0,47.47497087,0,0,0,0,0,55.8837647,0,0,49.5078169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.51504496,0,0,0,0
OAK_B.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4602.206466,0,0,0,0,0,0,0,0,2977.22339,0,0,3186.265275,0,0,3809.413569,0,0,3095.332152,0,0,1551.258257,0,0,1122.031626,0,0,2524.683681,0,0,944.5985573,0,0,-523.6948369,0,0,-759.2491518,0,0,32.68026249,0,0,41.69759831,0,0,47.47497087,0,0,0,0,0,55.8837647,0,0,49.5078169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.51504496,0,0,0,0
OAS.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.33801488,0,0,0,0,0,0,0,0,0,0,0,19.96140102,0,0,48.6248244,0,0,28.9218545,0,0,30.29399682,0,0,36.45999074,0,0,-10.00127504,0,0,-17.36483178,0,0,-7.276341687,0,0,-5.096393094,0,0,-49.47307016,0,0,-49.90448114,0,0,-38.69695114,0,0,0,0,0,8.356247983,0,0,7.491186131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83981245,0,0,0,0
OASM.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175186.6667,0,0,0,0,0,-3846.907216,0,0,-4297.738446,0,0,-5676.183575,0,0,-18182.19178,0,0,-30706.64207,0,0,-1719.018211,0,0,-2220.916366,0,0,-102558.3333,0,0,-85069.56522,0,0,-92313.28125,0,0,0,0,0,-158565,0,0,-3399.581089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
