,12/31/2008,1/30/2009,2/27/2009,3/31/2009,4/30/2009,5/29/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/30/2009,11/30/2009,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/28/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/28/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/29/2018,4/30/2018,5/31/2018,6/29/2018,7/31/2018,8/31/2018,9/28/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/29/2019,4/30/2019
AB.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.9687714,0,0,0,0,0,0,0,0,0,0,0,162.5616111,0,0,0,0,0,0,0,0,0,0,0,9.340440639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.46090889,0,0,0,0
ABAX.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7929449,0,0,0,0,0,0,0,0,-4.588679689,0,0,-4.980152368,0,0,9.979383354,0,0,13.92945406,0,0,23.94824001,0,0,25.03348125,0,0,20.51119081,0,0,15.38217403,0,0,7.547683562,0,0,8.049636463,0,0,8.67583349,0,0,6.585980837,0,0,4.37134512,0,0,0,0,0,0.974070993,0,0,0.743238593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABB.N,19.63129219,0,0,-9.389140271,0,0,-10.93575172,0,0,-10.62393295,0,0,-8.928162236,0,0,-3.814676099,0,0,-4.079608569,0,0,-2.709038812,0,0,-0.647900613,0,0,21.17104125,0,0,24.64327566,0,0,22.35162874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.543037641,0,0,0,0,0,0,0,0,7.628465478,0,0,6.386007728,0,0,-2.511580031,0,0,-1.399197593,0,0,-3.251845775,0,0,-4.822213726,0,0,-9.671629184,0,0,-9.872336097,0,0,-11.00596934,0,0,-10.91890535,0,0,-7.621274109,0,0,-6.433408578,0,0,-5.350813674,0,0,0,0,0,-0.620017715,0,0,-1.64053076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78726782,0,0,0,0
ABBV.N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01677478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.365741802,0,0,0,0,0,0,0,0,3.833308031,0,0,2.230685528,0,0,5.405405405,0,0,5.187894912,0,0,6.060384531,0,0,6.226716338,0,0,10.45364892,0,0,10.81251976,0,0,13.44775296,0,0,14.5240481,0,0,18.21428571,0,0,18.02187351,0,0,14.47840087,0,0,0,0,0,9.734810339,0,0,8.638195004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.07952935,0,0,0,0
ABC.N,6.879120549,0,0,0.341412653,0,0,-1.099445041,0,0,0.022703322,0,0,2.237160526,0,0,11.52058235,0,0,11.50492,0,0,9.793164447,0,0,8.631535484,0,0,2.858678272,0,0,2.620269349,0,0,2.698007573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.403682003,0,0,0,0,0,0,0,0,7.580548466,0,0,12.6514588,0,0,38.54047408,0,0,38.59413975,0,0,38.57338638,0,0,35.93708431,0,0,15.12265306,0,0,14.9666233,0,0,14.22021643,0,0,13.70978982,0,0,9.290187189,0,0,9.281213074,0,0,8.754635532,0,0,0,0,0,3.977817893,0,0,4.017909605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.661381321,0,0,0,0
ABCB.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.576002068,0,0,0,0,0,0,0,0,0,0,0,-5.540431509,0,0,18.99340017,0,0,22.04995159,0,0,27.16631469,0,0,30.71761279,0,0,19.41022059,0,0,19.73128833,0,0,22.36440645,0,0,22.75317081,0,0,32.46937437,0,0,33.95231097,0,0,28.1554777,0,0,0,0,0,15.48941409,0,0,12.65267297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.66670324,0,0,0,0
ABCD.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32001427,0,0,-1.110439403,0,0,-9.286532372,0,0,-7.429249309,0,0,-5.828461334,0,0,1.258043758,0,0,2.379573103,0,0,0.734785695,0,0,2.238495347,0,0,7.000095326,0,0,5.561117156,0,0,5.131607849,0,0,0,0,0,6.818316802,0,0,4.912174606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABCO.O,5.201145357,0,0,-0.898334411,0,0,0.160220129,0,0,1.011730795,0,0,3.89086647,0,0,17.60929757,0,0,19.79030828,0,0,21.07845088,0,0,18.43366496,0,0,19.86714251,0,0,24.39509398,0,0,26.69577465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7343288,0,0,0,0,0,0,0,0,0,0,0,15.21436794,0,0,11.99925334,0,0,11.23562453,0,0,0,0,0,0,0,0,30.28528779,0,0,30.24612163,0,0,33.16966991,0,0,0,0,0,11.94108921,0,0,9.978368995,0,0,6.420871961,0,0,0,0,0,-3.086656537,0,0,-1.072116698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABCW.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51461212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABDC.O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.7585167,0,0,0,0,0,0,0,0,0,0,0,12.87632117,0,0,0,0,0,0,0,0,0,0,0,20.93386797,0,0,23.03444026,0,0,17.68466958,0,0,0,0,0,-7.489580894,0,0,-73.08298533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.14342029,0,0,0,0
